,img_name,img_path,object_path
848,001718.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001718.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001718.npy
849,001721.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001721.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001721.npy
850,001723.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001723.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001723.npy
851,001724.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001724.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001724.npy
852,001725.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001725.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001725.npy
853,001726.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001726.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001726.npy
854,001727.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001727.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001727.npy
855,001729.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001729.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001729.npy
856,001730.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001730.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001730.npy
857,001732.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001732.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001732.npy
858,001733.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001733.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001733.npy
859,001734.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001734.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001734.npy
860,001738.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001738.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001738.npy
861,001739.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001739.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001739.npy
862,001741.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001741.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001741.npy
863,001746.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001746.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001746.npy
864,001747.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001747.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001747.npy
865,001749.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001749.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001749.npy
866,001750.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001750.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001750.npy
867,001752.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001752.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001752.npy
868,001754.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001754.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001754.npy
869,001755.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001755.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001755.npy
870,001756.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001756.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001756.npy
871,001758.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001758.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001758.npy
872,001759.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001759.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001759.npy
873,001761.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001761.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001761.npy
874,001765.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001765.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001765.npy
875,001766.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001766.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001766.npy
876,001768.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001768.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001768.npy
877,001771.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001771.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001771.npy
878,001772.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001772.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001772.npy
879,001775.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001775.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001775.npy
880,001777.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001777.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001777.npy
881,001778.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001778.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001778.npy
882,001780.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001780.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001780.npy
883,001782.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001782.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001782.npy
884,001784.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001784.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001784.npy
885,001785.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001785.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001785.npy
886,001787.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001787.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001787.npy
887,001789.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001789.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001789.npy
888,001793.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001793.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001793.npy
889,001795.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001795.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001795.npy
890,001797.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001797.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001797.npy
891,001799.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001799.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001799.npy
892,001800.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001800.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001800.npy
893,001801.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001801.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001801.npy
894,001806.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001806.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001806.npy
895,001807.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001807.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001807.npy
896,001809.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001809.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001809.npy
897,001810.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001810.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001810.npy
898,001816.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001816.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001816.npy
899,001818.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001818.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001818.npy
900,001821.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001821.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001821.npy
901,001825.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001825.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001825.npy
902,001827.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001827.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001827.npy
903,001828.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001828.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001828.npy
904,001830.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001830.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001830.npy
905,001832.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001832.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001832.npy
906,001833.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001833.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001833.npy
907,001834.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001834.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001834.npy
908,001836.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001836.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001836.npy
909,001837.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001837.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001837.npy
910,001840.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001840.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001840.npy
911,001841.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001841.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001841.npy
912,001842.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001842.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001842.npy
913,001843.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001843.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001843.npy
914,001845.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001845.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001845.npy
915,001847.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001847.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001847.npy
916,001849.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001849.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001849.npy
917,001853.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001853.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001853.npy
918,001854.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001854.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001854.npy
919,001855.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001855.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001855.npy
920,001858.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001858.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001858.npy
921,001860.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001860.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001860.npy
922,001861.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001861.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001861.npy
923,001862.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001862.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001862.npy
924,001864.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001864.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001864.npy
925,001870.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001870.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001870.npy
926,001872.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001872.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001872.npy
927,001875.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001875.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001875.npy
928,001877.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001877.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001877.npy
929,001878.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001878.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001878.npy
930,001881.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001881.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001881.npy
931,001882.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001882.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001882.npy
932,001887.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001887.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001887.npy
933,001888.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001888.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001888.npy
934,001892.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001892.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001892.npy
935,001894.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001894.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001894.npy
936,001896.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001896.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001896.npy
937,001898.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001898.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001898.npy
938,001899.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001899.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001899.npy
939,001901.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001901.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001901.npy
940,001902.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001902.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001902.npy
941,001903.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001903.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001903.npy
942,001904.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001904.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001904.npy
943,001906.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001906.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001906.npy
944,001907.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001907.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001907.npy
945,001911.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001911.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001911.npy
946,001915.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001915.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001915.npy
947,001918.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001918.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001918.npy
948,001920.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001920.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001920.npy
949,001922.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001922.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001922.npy
950,001927.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001927.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001927.npy
951,001928.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001928.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001928.npy
952,001930.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001930.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001930.npy
953,001931.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001931.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001931.npy
954,001932.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001932.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001932.npy
955,001933.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001933.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001933.npy
956,001934.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001934.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001934.npy
957,001936.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001936.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001936.npy
958,001937.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001937.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001937.npy
959,001938.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001938.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001938.npy
960,001940.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001940.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001940.npy
961,001941.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001941.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001941.npy
962,001944.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001944.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001944.npy
963,001945.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001945.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001945.npy
964,001948.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001948.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001948.npy
965,001950.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001950.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001950.npy
966,001952.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001952.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001952.npy
967,001954.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001954.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001954.npy
968,001958.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001958.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001958.npy
969,001960.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001960.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001960.npy
970,001962.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001962.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001962.npy
971,001963.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001963.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001963.npy
972,001964.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001964.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001964.npy
973,001970.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001970.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001970.npy
974,001971.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001971.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001971.npy
975,001972.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001972.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001972.npy
976,001976.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001976.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001976.npy
977,001977.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001977.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001977.npy
978,001978.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001978.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001978.npy
979,001980.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001980.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001980.npy
980,001981.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001981.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001981.npy
981,001982.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001982.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001982.npy
982,001985.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001985.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001985.npy
983,001989.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001989.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001989.npy
984,001995.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001995.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001995.npy
985,001999.jpg,F:\VOCdevkit\VOC2007\JPEGImages\001999.jpg,F:\VOCdevkit\VOC2007\Annotations_array/001999.npy
986,002000.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002000.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002000.npy
987,002001.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002001.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002001.npy
988,002002.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002002.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002002.npy
989,002004.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002004.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002004.npy
990,002006.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002006.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002006.npy
991,002011.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002011.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002011.npy
992,002012.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002012.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002012.npy
993,002015.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002015.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002015.npy
994,002019.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002019.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002019.npy
995,002020.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002020.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002020.npy
996,002021.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002021.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002021.npy
997,002022.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002022.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002022.npy
998,002023.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002023.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002023.npy
999,002024.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002024.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002024.npy
1000,002025.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002025.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002025.npy
1001,002027.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002027.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002027.npy
1002,002030.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002030.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002030.npy
1003,002034.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002034.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002034.npy
1004,002036.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002036.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002036.npy
1005,002037.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002037.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002037.npy
1006,002039.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002039.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002039.npy
1007,002042.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002042.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002042.npy
1008,002043.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002043.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002043.npy
1009,002045.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002045.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002045.npy
1010,002047.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002047.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002047.npy
1011,002049.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002049.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002049.npy
1012,002051.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002051.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002051.npy
1013,002054.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002054.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002054.npy
1014,002055.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002055.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002055.npy
1015,002056.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002056.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002056.npy
1016,002058.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002058.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002058.npy
1017,002061.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002061.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002061.npy
1018,002063.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002063.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002063.npy
1019,002064.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002064.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002064.npy
1020,002067.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002067.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002067.npy
1021,002068.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002068.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002068.npy
1022,002069.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002069.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002069.npy
1023,002070.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002070.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002070.npy
1024,002082.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002082.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002082.npy
1025,002083.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002083.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002083.npy
1026,002086.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002086.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002086.npy
1027,002088.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002088.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002088.npy
1028,002090.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002090.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002090.npy
1029,002091.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002091.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002091.npy
1030,002094.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002094.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002094.npy
1031,002095.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002095.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002095.npy
1032,002096.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002096.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002096.npy
1033,002098.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002098.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002098.npy
1034,002099.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002099.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002099.npy
1035,002101.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002101.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002101.npy
1036,002102.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002102.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002102.npy
1037,002104.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002104.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002104.npy
1038,002108.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002108.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002108.npy
1039,002109.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002109.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002109.npy
1040,002112.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002112.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002112.npy
1041,002114.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002114.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002114.npy
1042,002116.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002116.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002116.npy
1043,002117.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002117.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002117.npy
1044,002120.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002120.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002120.npy
1045,002124.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002124.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002124.npy
1046,002125.jpg,F:\VOCdevkit\VOC2007\JPEGImages\002125.jpg,F:\VOCdevkit\VOC2007\Annotations_array/002125.npy
